retailer,retailer_id,invoice_date,region,state,city,beverage_brand,delivery_company,price_per_unit ($),units_sold,total_sales ($),operating_profit ($),operating_margin (%),year,month,day,weekday,Month_Name
CVS,1128299,2022-08-20,West,California,San Francisco,Fanta,DHL,0.65,7500.0,4875.0,1463.0,30.0,2022,8,20,Saturday,August
CVS,1128299,2022-08-20,West,California,San Francisco,Powerade,UPS,0.75,7500.0,5625.0,2813.0,50.0,2022,8,20,Saturday,August
CVS,1128299,2022-08-20,West,California,San Francisco,Dasani Water,DHL,0.8,7250.0,5800.0,870.0,15.0,2022,8,20,Saturday,August
CVS,1128299,2022-09-21,West,California,San Francisco,Coca-Cola,DHL,0.55,9250.0,5088.0,1526.0,30.0,2022,9,21,Wednesday,September
CVS,1128299,2022-09-21,West,California,San Francisco,Diet Coke,UPS,0.6,9250.0,5550.0,833.0,15.0,2022,9,21,Wednesday,September
CVS,1128299,2022-09-21,West,California,San Francisco,Sprite,FedEx,0.55,7750.0,4263.0,1279.0,30.0,2022,9,21,Wednesday,September
CVS,1128299,2022-09-21,West,California,San Francisco,Fanta,UPS,0.55,7250.0,3988.0,997.0,25.0,2022,9,21,Wednesday,September
CVS,1128299,2022-09-21,West,California,San Francisco,Powerade,DHL,0.65,7250.0,4713.0,2121.0,45.0,2022,9,21,Wednesday,September
CVS,1128299,2022-09-21,West,California,San Francisco,Dasani Water,UPS,0.7,7750.0,5425.0,543.0,10.0,2022,9,21,Wednesday,September
CVS,1128299,2022-10-20,West,California,San Francisco,Coca-Cola,USPS,0.55,8750.0,4813.0,1444.0,30.0,2022,10,20,Thursday,October
CVS,1128299,2022-10-20,West,California,San Francisco,Diet Coke,USPS,0.6,8750.0,5250.0,788.0,15.0,2022,10,20,Thursday,October
CVS,1128299,2022-10-20,West,California,San Francisco,Sprite,UPS,0.55,7000.0,3850.0,1155.0,30.0,2022,10,20,Thursday,October
CVS,1128299,2022-10-20,West,California,San Francisco,Fanta,UPS,0.55,6750.0,3713.0,928.0,25.0,2022,10,20,Thursday,October
CVS,1128299,2022-10-20,West,California,San Francisco,Powerade,DHL,0.65,6500.0,4225.0,1901.0,45.0,2022,10,20,Thursday,October
CVS,1128299,2022-10-20,West,California,San Francisco,Dasani Water,USPS,0.7,7000.0,4900.0,490.0,10.0,2022,10,20,Thursday,October
CVS,1128299,2022-11-20,West,California,San Francisco,Coca-Cola,FedEx,0.55,8750.0,4813.0,1444.0,30.0,2022,11,20,Sunday,November
CVS,1128299,2022-11-20,West,California,San Francisco,Diet Coke,DHL,0.6,8750.0,5250.0,788.0,15.0,2022,11,20,Sunday,November
CVS,1128299,2022-11-20,West,California,San Francisco,Sprite,UPS,0.55,7250.0,3988.0,1196.0,30.0,2022,11,20,Sunday,November
CVS,1128299,2022-11-20,West,California,San Francisco,Fanta,FedEx,0.55,7000.0,3850.0,963.0,25.0,2022,11,20,Sunday,November
CVS,1128299,2022-11-20,West,California,San Francisco,Powerade,USPS,0.65,6500.0,4225.0,1901.0,45.0,2022,11,20,Sunday,November
CVS,1128299,2022-11-20,West,California,San Francisco,Dasani Water,UPS,0.7,7750.0,5425.0,543.0,10.0,2022,11,20,Sunday,November
CVS,1128299,2022-12-19,West,California,San Francisco,Coca-Cola,FedEx,0.55,9750.0,5363.0,1609.0,30.0,2022,12,19,Monday,December
CVS,1128299,2022-12-19,West,California,San Francisco,Diet Coke,UPS,0.6,9750.0,5850.0,878.0,15.0,2022,12,19,Monday,December
CVS,1128299,2022-12-19,West,California,San Francisco,Sprite,UPS,0.55,7750.0,4263.0,1279.0,30.0,2022,12,19,Monday,December
CVS,1128299,2022-12-19,West,California,San Francisco,Fanta,FedEx,0.55,7750.0,4263.0,1066.0,25.0,2022,12,19,Monday,December
CVS,1128299,2022-12-19,West,California,San Francisco,Powerade,DHL,0.65,7000.0,4550.0,2048.0,45.0,2022,12,19,Monday,December
CVS,1128299,2022-12-19,West,California,San Francisco,Dasani Water,UPS,0.7,8000.0,5600.0,560.0,10.0,2022,12,19,Monday,December
Target,1189833,2022-01-15,West,California,Los Angeles,Coca-Cola,DHL,0.35,7000.0,2450.0,980.0,40.0,2022,1,15,Saturday,January
Target,1189833,2022-01-15,West,California,Los Angeles,Diet Coke,FedEx,0.45,7000.0,3150.0,788.0,25.0,2022,1,15,Saturday,January
Target,1189833,2022-01-15,West,California,Los Angeles,Sprite,UPS,0.45,7000.0,3150.0,1260.0,40.0,2022,1,15,Saturday,January
Target,1189833,2022-01-15,West,California,Los Angeles,Fanta,FedEx,0.45,5500.0,2475.0,866.0,35.0,2022,1,15,Saturday,January
Target,1189833,2022-01-15,West,California,Los Angeles,Powerade,DHL,0.5,5000.0,2500.0,1375.0,55.0,2022,1,15,Saturday,January
Target,1189833,2022-01-15,West,California,Los Angeles,Dasani Water,DHL,0.45,7000.0,3150.0,630.0,20.0,2022,1,15,Saturday,January
Target,1189833,2022-02-15,West,California,Los Angeles,Coca-Cola,FedEx,0.35,7500.0,2625.0,1050.0,40.0,2022,2,15,Tuesday,February
Target,1189833,2022-02-15,West,California,Los Angeles,Diet Coke,UPS,0.45,6500.0,2925.0,731.0,25.0,2022,2,15,Tuesday,February
Target,1189833,2022-02-15,West,California,Los Angeles,Sprite,USPS,0.45,6750.0,3038.0,1215.0,40.0,2022,2,15,Tuesday,February
Target,1189833,2022-02-15,West,California,Los Angeles,Fanta,FedEx,0.45,5250.0,2363.0,827.0,35.0,2022,2,15,Tuesday,February
Target,1189833,2022-02-15,West,California,Los Angeles,Powerade,UPS,0.5,4500.0,2250.0,1238.0,55.0,2022,2,15,Tuesday,February
Target,1189833,2022-02-15,West,California,Los Angeles,Dasani Water,USPS,0.45,6500.0,2925.0,585.0,20.0,2022,2,15,Tuesday,February
Target,1189833,2022-03-14,West,California,Los Angeles,Coca-Cola,FedEx,0.35,8000.0,2800.0,1120.0,40.0,2022,3,14,Monday,March
Target,1189833,2022-03-14,West,California,Los Angeles,Diet Coke,USPS,0.45,6500.0,2925.0,731.0,25.0,2022,3,14,Monday,March
Target,1189833,2022-03-14,West,California,Los Angeles,Sprite,FedEx,0.45,6500.0,2925.0,1170.0,40.0,2022,3,14,Monday,March
Target,1189833,2022-03-14,West,California,Los Angeles,Fanta,USPS,0.45,5500.0,2475.0,866.0,35.0,2022,3,14,Monday,March
Target,1189833,2022-03-14,West,California,Los Angeles,Powerade,USPS,0.5,4250.0,2125.0,1169.0,55.0,2022,3,14,Monday,March
Target,1189833,2022-03-14,West,California,Los Angeles,Dasani Water,USPS,0.45,6250.0,2813.0,563.0,20.0,2022,3,14,Monday,March
Target,1189833,2022-04-15,West,California,Los Angeles,Coca-Cola,USPS,0.45,8000.0,3600.0,1440.0,40.0,2022,4,15,Friday,April
Target,1189833,2022-04-15,West,California,Los Angeles,Diet Coke,FedEx,0.5,6000.0,3000.0,750.0,25.0,2022,4,15,Friday,April
Target,1189833,2022-04-15,West,California,Los Angeles,Sprite,UPS,0.5,6250.0,3125.0,1250.0,40.0,2022,4,15,Friday,April
Target,1189833,2022-04-15,West,California,Los Angeles,Fanta,UPS,0.45,5250.0,2363.0,827.0,35.0,2022,4,15,Friday,April
Target,1189833,2022-04-15,West,California,Los Angeles,Powerade,USPS,0.5,4250.0,2125.0,1169.0,55.0,2022,4,15,Friday,April
Target,1189833,2022-04-15,West,California,Los Angeles,Dasani Water,DHL,0.65,6000.0,3900.0,780.0,20.0,2022,4,15,Friday,April
Target,1189833,2022-05-16,West,California,Los Angeles,Coca-Cola,FedEx,0.45,8000.0,3600.0,1440.0,40.0,2022,5,16,Monday,May
Target,1189833,2022-05-16,West,California,Los Angeles,Diet Coke,USPS,0.5,6500.0,3250.0,813.0,25.0,2022,5,16,Monday,May
Target,1189833,2022-05-16,West,California,Los Angeles,Sprite,USPS,0.5,6500.0,3250.0,1300.0,40.0,2022,5,16,Monday,May
Target,1189833,2022-05-16,West,California,Los Angeles,Fanta,UPS,0.45,5500.0,2475.0,866.0,35.0,2022,5,16,Monday,May
Target,1189833,2022-05-16,West,California,Los Angeles,Powerade,FedEx,0.5,4500.0,2250.0,1238.0,55.0,2022,5,16,Monday,May
Target,1189833,2022-05-16,West,California,Los Angeles,Dasani Water,FedEx,0.65,6250.0,4063.0,813.0,20.0,2022,5,16,Monday,May
Target,1189833,2022-06-15,West,California,Los Angeles,Coca-Cola,UPS,0.45,9000.0,4050.0,1620.0,40.0,2022,6,15,Wednesday,June
Target,1189833,2022-06-15,West,California,Los Angeles,Diet Coke,USPS,0.5,7500.0,3750.0,938.0,25.0,2022,6,15,Wednesday,June
Target,1189833,2022-06-15,West,California,Los Angeles,Sprite,DHL,0.5,7500.0,3750.0,1500.0,40.0,2022,6,15,Wednesday,June
Target,1189833,2022-06-15,West,California,Los Angeles,Fanta,USPS,0.45,6250.0,2813.0,984.0,35.0,2022,6,15,Wednesday,June
Target,1189833,2022-06-15,West,California,Los Angeles,Powerade,DHL,0.5,5000.0,2500.0,1375.0,55.0,2022,6,15,Wednesday,June
Target,1189833,2022-06-15,West,California,Los Angeles,Dasani Water,FedEx,0.65,8000.0,5200.0,1040.0,20.0,2022,6,15,Wednesday,June
Target,1189833,2022-07-14,West,California,Los Angeles,Coca-Cola,DHL,0.45,9500.0,4275.0,1710.0,40.0,2022,7,14,Thursday,July
Target,1189833,2022-07-14,West,California,Los Angeles,Diet Coke,DHL,0.5,8000.0,4000.0,1000.0,25.0,2022,7,14,Thursday,July
Target,1189833,2022-07-14,West,California,Los Angeles,Sprite,DHL,0.5,7500.0,3750.0,1500.0,40.0,2022,7,14,Thursday,July
Target,1189833,2022-07-14,West,California,Los Angeles,Fanta,FedEx,0.45,6500.0,2925.0,1024.0,35.0,2022,7,14,Thursday,July
Target,1189833,2022-07-14,West,California,Los Angeles,Powerade,FedEx,0.5,7000.0,3500.0,1925.0,55.0,2022,7,14,Thursday,July
Target,1189833,2022-07-14,West,California,Los Angeles,Dasani Water,DHL,0.65,7000.0,4550.0,910.0,20.0,2022,7,14,Thursday,July
Target,1189833,2022-08-15,West,California,Los Angeles,Coca-Cola,UPS,0.5,9000.0,4500.0,1800.0,40.0,2022,8,15,Monday,August
Target,1189833,2022-08-15,West,California,Los Angeles,Diet Coke,FedEx,0.55,8500.0,4675.0,1169.0,25.0,2022,8,15,Monday,August
Target,1189833,2022-08-15,West,California,Los Angeles,Sprite,UPS,0.5,7250.0,3625.0,1450.0,40.0,2022,8,15,Monday,August
Target,1189833,2022-08-15,West,California,Los Angeles,Fanta,FedEx,0.5,6750.0,3375.0,1181.0,35.0,2022,8,15,Monday,August
Target,1189833,2022-08-15,West,California,Los Angeles,Powerade,FedEx,0.6,6750.0,4050.0,2228.0,55.0,2022,8,15,Monday,August
Target,1189833,2022-08-15,West,California,Los Angeles,Dasani Water,UPS,0.65,6500.0,4225.0,845.0,20.0,2022,8,15,Monday,August
Target,1189833,2022-09-16,West,California,Los Angeles,Coca-Cola,UPS,0.5,8500.0,4250.0,1700.0,40.0,2022,9,16,Friday,September
Target,1189833,2022-09-16,West,California,Los Angeles,Diet Coke,FedEx,0.55,8500.0,4675.0,1169.0,25.0,2022,9,16,Friday,September
Target,1189833,2022-09-16,West,California,Los Angeles,Sprite,UPS,0.5,7000.0,3500.0,1400.0,40.0,2022,9,16,Friday,September
Target,1189833,2022-09-16,West,California,Los Angeles,Fanta,DHL,0.5,6500.0,3250.0,1138.0,35.0,2022,9,16,Friday,September
Target,1189833,2022-09-16,West,California,Los Angeles,Powerade,FedEx,0.6,6500.0,3900.0,2145.0,55.0,2022,9,16,Friday,September
Target,1189833,2022-09-16,West,California,Los Angeles,Dasani Water,UPS,0.65,7000.0,4550.0,910.0,20.0,2022,9,16,Friday,September
Target,1189833,2022-10-15,West,California,Los Angeles,Coca-Cola,DHL,0.5,8000.0,4000.0,1600.0,40.0,2022,10,15,Saturday,October
Target,1189833,2022-10-15,West,California,Los Angeles,Diet Coke,UPS,0.55,8000.0,4400.0,1100.0,25.0,2022,10,15,Saturday,October
Target,1189833,2022-10-15,West,California,Los Angeles,Sprite,USPS,0.5,6500.0,3250.0,1300.0,40.0,2022,10,15,Saturday,October
Target,1189833,2022-10-15,West,California,Los Angeles,Fanta,FedEx,0.5,6250.0,3125.0,1094.0,35.0,2022,10,15,Saturday,October
Target,1189833,2022-10-15,West,California,Los Angeles,Powerade,FedEx,0.6,6000.0,3600.0,1980.0,55.0,2022,10,15,Saturday,October
Target,1189833,2022-10-15,West,California,Los Angeles,Dasani Water,UPS,0.65,6500.0,4225.0,845.0,20.0,2022,10,15,Saturday,October
Target,1189833,2022-11-15,West,California,Los Angeles,Coca-Cola,FedEx,0.5,8250.0,4125.0,1650.0,40.0,2022,11,15,Tuesday,November
Target,1189833,2022-11-15,West,California,Los Angeles,Diet Coke,USPS,0.55,8250.0,4538.0,1134.0,25.0,2022,11,15,Tuesday,November
Target,1189833,2022-11-15,West,California,Los Angeles,Sprite,FedEx,0.5,6750.0,3375.0,1350.0,40.0,2022,11,15,Tuesday,November
Target,1189833,2022-11-15,West,California,Los Angeles,Fanta,USPS,0.5,6500.0,3250.0,1138.0,35.0,2022,11,15,Tuesday,November
Target,1189833,2022-11-15,West,California,Los Angeles,Powerade,DHL,0.6,6000.0,3600.0,1980.0,55.0,2022,11,15,Tuesday,November
Target,1189833,2022-11-15,West,California,Los Angeles,Dasani Water,USPS,0.65,7000.0,4550.0,910.0,20.0,2022,11,15,Tuesday,November
Target,1189833,2022-12-14,West,California,Los Angeles,Coca-Cola,FedEx,0.5,9000.0,4500.0,1800.0,40.0,2022,12,14,Wednesday,December
Target,1189833,2022-12-14,West,California,Los Angeles,Diet Coke,USPS,0.55,9000.0,4950.0,1238.0,25.0,2022,12,14,Wednesday,December
Target,1189833,2022-12-14,West,California,Los Angeles,Sprite,DHL,0.5,7000.0,3500.0,1400.0,40.0,2022,12,14,Wednesday,December
Target,1189833,2022-12-14,West,California,Los Angeles,Fanta,USPS,0.5,7000.0,3500.0,1225.0,35.0,2022,12,14,Wednesday,December
Target,1189833,2022-12-14,West,California,Los Angeles,Powerade,USPS,0.6,6250.0,3750.0,2063.0,55.0,2022,12,14,Wednesday,December
Target,1189833,2022-12-14,West,California,Los Angeles,Dasani Water,USPS,0.65,7250.0,4713.0,943.0,20.0,2022,12,14,Wednesday,December
Walmart,1185732,2022-01-15,Midwest,Illinois,Chicago,Coca-Cola,USPS,0.45,4750.0,2138.0,855.0,40.0,2022,1,15,Saturday,January
Walmart,1185732,2022-01-15,Midwest,Illinois,Chicago,Diet Coke,FedEx,0.45,2750.0,1238.0,433.0,35.0,2022,1,15,Saturday,January
Walmart,1185732,2022-01-15,Midwest,Illinois,Chicago,Sprite,USPS,0.35,2750.0,963.0,337.0,35.0,2022,1,15,Saturday,January
Walmart,1185732,2022-01-15,Midwest,Illinois,Chicago,Fanta,DHL,0.4,1250.0,500.0,200.0,40.0,2022,1,15,Saturday,January
Walmart,1185732,2022-01-15,Midwest,Illinois,Chicago,Powerade,DHL,0.55,1750.0,963.0,337.0,35.0,2022,1,15,Saturday,January
Walmart,1185732,2022-01-15,Midwest,Illinois,Chicago,Dasani Water,FedEx,0.45,2750.0,1238.0,619.0,50.0,2022,1,15,Saturday,January
Walmart,1185732,2022-02-15,Midwest,Illinois,Chicago,Coca-Cola,USPS,0.45,5250.0,2363.0,945.0,40.0,2022,2,15,Tuesday,February
Walmart,1185732,2022-02-15,Midwest,Illinois,Chicago,Diet Coke,UPS,0.45,1750.0,788.0,276.0,35.0,2022,2,15,Tuesday,February
Walmart,1185732,2022-02-15,Midwest,Illinois,Chicago,Sprite,FedEx,0.35,2250.0,788.0,276.0,35.0,2022,2,15,Tuesday,February
Walmart,1185732,2022-02-15,Midwest,Illinois,Chicago,Fanta,FedEx,0.4,1000.0,400.0,160.0,40.0,2022,2,15,Tuesday,February
Walmart,1185732,2022-02-15,Midwest,Illinois,Chicago,Powerade,UPS,0.55,1750.0,963.0,337.0,35.0,2022,2,15,Tuesday,February
Walmart,1185732,2022-02-15,Midwest,Illinois,Chicago,Dasani Water,FedEx,0.45,2750.0,1238.0,619.0,50.0,2022,2,15,Tuesday,February
Walmart,1185732,2022-03-14,Midwest,Illinois,Chicago,Coca-Cola,FedEx,0.5,4950.0,2475.0,990.0,40.0,2022,3,14,Monday,March
Walmart,1185732,2022-03-14,Midwest,Illinois,Chicago,Diet Coke,UPS,0.5,2000.0,1000.0,350.0,35.0,2022,3,14,Monday,March
Walmart,1185732,2022-03-14,Midwest,Illinois,Chicago,Sprite,FedEx,0.4,2250.0,900.0,315.0,35.0,2022,3,14,Monday,March
Walmart,1185732,2022-03-14,Midwest,Illinois,Chicago,Fanta,FedEx,0.45,750.0,338.0,135.0,40.0,2022,3,14,Monday,March
Walmart,1185732,2022-03-14,Midwest,Illinois,Chicago,Powerade,UPS,0.6,1250.0,750.0,263.0,35.0,2022,3,14,Monday,March
Walmart,1185732,2022-03-14,Midwest,Illinois,Chicago,Dasani Water,DHL,0.5,2250.0,1125.0,563.0,50.0,2022,3,14,Monday,March
Walmart,1185732,2022-04-15,Midwest,Illinois,Chicago,Coca-Cola,USPS,0.5,4500.0,2250.0,900.0,40.0,2022,4,15,Friday,April
Walmart,1185732,2022-04-15,Midwest,Illinois,Chicago,Diet Coke,FedEx,0.5,1500.0,750.0,263.0,35.0,2022,4,15,Friday,April
Walmart,1185732,2022-04-15,Midwest,Illinois,Chicago,Sprite,UPS,0.4,1500.0,600.0,210.0,35.0,2022,4,15,Friday,April
Walmart,1185732,2022-04-15,Midwest,Illinois,Chicago,Fanta,USPS,0.45,750.0,338.0,135.0,40.0,2022,4,15,Friday,April
Walmart,1185732,2022-04-15,Midwest,Illinois,Chicago,Powerade,USPS,0.6,1000.0,600.0,210.0,35.0,2022,4,15,Friday,April
Walmart,1185732,2022-04-15,Midwest,Illinois,Chicago,Dasani Water,UPS,0.5,2250.0,1125.0,563.0,50.0,2022,4,15,Friday,April
Walmart,1185732,2022-05-16,Midwest,Illinois,Chicago,Coca-Cola,USPS,0.6,4950.0,2970.0,1188.0,40.0,2022,5,16,Monday,May
Walmart,1185732,2022-05-16,Midwest,Illinois,Chicago,Diet Coke,UPS,0.55,2000.0,1100.0,385.0,35.0,2022,5,16,Monday,May
Walmart,1185732,2022-05-16,Midwest,Illinois,Chicago,Sprite,USPS,0.5,1750.0,875.0,306.0,35.0,2022,5,16,Monday,May
Walmart,1185732,2022-05-16,Midwest,Illinois,Chicago,Fanta,UPS,0.5,1000.0,500.0,200.0,40.0,2022,5,16,Monday,May
Walmart,1185732,2022-05-16,Midwest,Illinois,Chicago,Powerade,DHL,0.6,1250.0,750.0,263.0,35.0,2022,5,16,Monday,May
Walmart,1185732,2022-05-16,Midwest,Illinois,Chicago,Dasani Water,UPS,0.65,2500.0,1625.0,813.0,50.0,2022,5,16,Monday,May
Walmart,1185732,2022-06-15,Midwest,Illinois,Chicago,Coca-Cola,UPS,0.5,5000.0,2500.0,1000.0,40.0,2022,6,15,Wednesday,June
Walmart,1185732,2022-06-15,Midwest,Illinois,Chicago,Diet Coke,DHL,0.45,2500.0,1125.0,394.0,35.0,2022,6,15,Wednesday,June
Walmart,1185732,2022-06-15,Midwest,Illinois,Chicago,Sprite,FedEx,0.4,2000.0,800.0,280.0,35.0,2022,6,15,Wednesday,June
Walmart,1185732,2022-06-15,Midwest,Illinois,Chicago,Fanta,DHL,0.4,1750.0,700.0,280.0,40.0,2022,6,15,Wednesday,June
Walmart,1185732,2022-06-15,Midwest,Illinois,Chicago,Powerade,USPS,0.5,1750.0,875.0,306.0,35.0,2022,6,15,Wednesday,June
Walmart,1185732,2022-06-15,Midwest,Illinois,Chicago,Dasani Water,UPS,0.55,3500.0,1925.0,963.0,50.0,2022,6,15,Wednesday,June
Walmart,1185732,2022-07-14,Midwest,Illinois,Chicago,Coca-Cola,FedEx,0.5,5750.0,2875.0,1150.0,40.0,2022,7,14,Thursday,July
Walmart,1185732,2022-07-14,Midwest,Illinois,Chicago,Diet Coke,USPS,0.45,3250.0,1463.0,512.0,35.0,2022,7,14,Thursday,July
Walmart,1185732,2022-07-14,Midwest,Illinois,Chicago,Sprite,USPS,0.4,2500.0,1000.0,350.0,35.0,2022,7,14,Thursday,July
Walmart,1185732,2022-07-14,Midwest,Illinois,Chicago,Fanta,USPS,0.4,2000.0,800.0,320.0,40.0,2022,7,14,Thursday,July
Walmart,1185732,2022-07-14,Midwest,Illinois,Chicago,Powerade,UPS,0.5,2250.0,1125.0,394.0,35.0,2022,7,14,Thursday,July
Walmart,1185732,2022-07-14,Midwest,Illinois,Chicago,Dasani Water,FedEx,0.55,4000.0,2200.0,1100.0,50.0,2022,7,14,Thursday,July
Walmart,1185732,2022-08-15,Midwest,Illinois,Chicago,Coca-Cola,DHL,0.5,5500.0,2750.0,1100.0,40.0,2022,8,15,Monday,August
Walmart,1185732,2022-08-15,Midwest,Illinois,Chicago,Diet Coke,FedEx,0.45,3250.0,1463.0,512.0,35.0,2022,8,15,Monday,August
Walmart,1185732,2022-08-15,Midwest,Illinois,Chicago,Sprite,DHL,0.4,2500.0,1000.0,350.0,35.0,2022,8,15,Monday,August
Walmart,1185732,2022-08-15,Midwest,Illinois,Chicago,Fanta,FedEx,0.4,2250.0,900.0,360.0,40.0,2022,8,15,Monday,August
Walmart,1185732,2022-08-15,Midwest,Illinois,Chicago,Powerade,UPS,0.5,2000.0,1000.0,350.0,35.0,2022,8,15,Monday,August
Walmart,1185732,2022-08-15,Midwest,Illinois,Chicago,Dasani Water,DHL,0.55,3750.0,2063.0,1031.0,50.0,2022,8,15,Monday,August
Walmart,1185732,2022-09-16,Midwest,Illinois,Chicago,Coca-Cola,DHL,0.5,5000.0,2500.0,1000.0,40.0,2022,9,16,Friday,September
Walmart,1185732,2022-09-16,Midwest,Illinois,Chicago,Diet Coke,UPS,0.45,3000.0,1350.0,473.0,35.0,2022,9,16,Friday,September
Walmart,1185732,2022-09-16,Midwest,Illinois,Chicago,Sprite,FedEx,0.4,2000.0,800.0,280.0,35.0,2022,9,16,Friday,September
Walmart,1185732,2022-09-16,Midwest,Illinois,Chicago,Fanta,FedEx,0.4,1750.0,700.0,280.0,40.0,2022,9,16,Friday,September
Walmart,1185732,2022-09-16,Midwest,Illinois,Chicago,Powerade,DHL,0.5,1750.0,875.0,306.0,35.0,2022,9,16,Friday,September
Walmart,1185732,2022-09-16,Midwest,Illinois,Chicago,Dasani Water,FedEx,0.55,2500.0,1375.0,688.0,50.0,2022,9,16,Friday,September
Walmart,1185732,2022-10-15,Midwest,Illinois,Chicago,Coca-Cola,UPS,0.6,4250.0,2550.0,1020.0,40.0,2022,10,15,Saturday,October
Walmart,1185732,2022-10-15,Midwest,Illinois,Chicago,Diet Coke,DHL,0.5,2500.0,1250.0,438.0,35.0,2022,10,15,Saturday,October
Walmart,1185732,2022-10-15,Midwest,Illinois,Chicago,Sprite,USPS,0.5,1500.0,750.0,263.0,35.0,2022,10,15,Saturday,October
Walmart,1185732,2022-10-15,Midwest,Illinois,Chicago,Fanta,DHL,0.5,1250.0,625.0,250.0,40.0,2022,10,15,Saturday,October
Walmart,1185732,2022-10-15,Midwest,Illinois,Chicago,Powerade,DHL,0.6,1250.0,750.0,263.0,35.0,2022,10,15,Saturday,October
Walmart,1185732,2022-10-15,Midwest,Illinois,Chicago,Dasani Water,DHL,0.65,2500.0,1625.0,813.0,50.0,2022,10,15,Saturday,October
Walmart,1185732,2022-11-15,Midwest,Illinois,Chicago,Coca-Cola,UPS,0.6,4000.0,2400.0,960.0,40.0,2022,11,15,Tuesday,November
Walmart,1185732,2022-11-15,Midwest,Illinois,Chicago,Diet Coke,DHL,0.5,2500.0,1250.0,438.0,35.0,2022,11,15,Tuesday,November
Walmart,1185732,2022-11-15,Midwest,Illinois,Chicago,Sprite,FedEx,0.5,1950.0,975.0,341.0,35.0,2022,11,15,Tuesday,November
Walmart,1185732,2022-11-15,Midwest,Illinois,Chicago,Fanta,FedEx,0.5,1750.0,875.0,350.0,40.0,2022,11,15,Tuesday,November
Walmart,1185732,2022-11-15,Midwest,Illinois,Chicago,Powerade,DHL,0.6,1500.0,900.0,315.0,35.0,2022,11,15,Tuesday,November
Walmart,1185732,2022-11-15,Midwest,Illinois,Chicago,Dasani Water,DHL,0.65,2500.0,1625.0,813.0,50.0,2022,11,15,Tuesday,November
Walmart,1185732,2022-12-14,Midwest,Illinois,Chicago,Coca-Cola,UPS,0.6,5000.0,3000.0,1200.0,40.0,2022,12,14,Wednesday,December
Walmart,1185732,2022-12-14,Midwest,Illinois,Chicago,Diet Coke,UPS,0.5,3000.0,1500.0,525.0,35.0,2022,12,14,Wednesday,December
Walmart,1185732,2022-12-14,Midwest,Illinois,Chicago,Sprite,DHL,0.5,2500.0,1250.0,438.0,35.0,2022,12,14,Wednesday,December
Walmart,1185732,2022-12-14,Midwest,Illinois,Chicago,Fanta,DHL,0.5,2000.0,1000.0,400.0,40.0,2022,12,14,Wednesday,December
Walmart,1185732,2022-12-14,Midwest,Illinois,Chicago,Powerade,USPS,0.6,2000.0,1200.0,420.0,35.0,2022,12,14,Wednesday,December
Walmart,1185732,2022-12-14,Midwest,Illinois,Chicago,Dasani Water,FedEx,0.65,3000.0,1950.0,975.0,50.0,2022,12,14,Wednesday,December
Costco,1197831,2022-01-02,South,Texas,Dallas,Coca-Cola,DHL,0.2,7250.0,1450.0,435.0,30.0,2022,1,2,Sunday,January
Costco,1197831,2022-01-02,South,Texas,Dallas,Diet Coke,UPS,0.3,7250.0,2175.0,653.0,30.0,2022,1,2,Sunday,January
Costco,1197831,2022-01-02,South,Texas,Dallas,Sprite,DHL,0.3,5250.0,1575.0,473.0,30.0,2022,1,2,Sunday,January
Costco,1197831,2022-01-02,South,Texas,Dallas,Fanta,DHL,0.35,5250.0,1838.0,735.0,40.0,2022,1,2,Sunday,January
Costco,1197831,2022-01-02,South,Texas,Dallas,Powerade,FedEx,0.4,3750.0,1500.0,375.0,25.0,2022,1,2,Sunday,January
Costco,1197831,2022-01-02,South,Texas,Dallas,Dasani Water,USPS,0.35,5250.0,1838.0,827.0,45.0,2022,1,2,Sunday,January
Costco,1197831,2022-02-01,South,Texas,Dallas,Coca-Cola,USPS,0.25,6750.0,1688.0,506.0,30.0,2022,2,1,Tuesday,February
Costco,1197831,2022-02-01,South,Texas,Dallas,Diet Coke,USPS,0.35,6500.0,2275.0,683.0,30.0,2022,2,1,Tuesday,February
Costco,1197831,2022-02-01,South,Texas,Dallas,Sprite,UPS,0.35,4750.0,1663.0,499.0,30.0,2022,2,1,Tuesday,February
Costco,1197831,2022-02-01,South,Texas,Dallas,Fanta,FedEx,0.35,4250.0,1488.0,595.0,40.0,2022,2,1,Tuesday,February
